algorithm_name,run_id,Round,total_time_us,total_reader_energy_j,total_tag_energy_j,total_slots,success_slots,collision_slots,idle_slots,phy_efficiency,Recall,Goodput,total_time_ms,total_time_s,total_energy_j,edp,collision_rate
LODS (eps=0.40),129,129,82462.5,0.0824625,0.0,10,0,10,0,0.0,0.9025316455696203,8646.35440351675,82.4625,0.0824625,0.0824625,0.006800063906249999,1.0
LODS (eps=0.25),129,129,129977.5,0.12997750000000005,0.0,19,0,19,0,0.0,0.9417721518987342,5724.067627089305,129.9775,0.1299775,0.12997750000000005,0.016894150506250007,1.0
LODS (eps=0.60),129,129,78065.0,0.078065,0.0,9,0,9,0,0.0,0.8974683544303798,9082.175110484854,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,128,128,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9807692307692307,4105.233501925167,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),129,129,118807.5,0.11880750000000001,0.0,17,0,17,0,0.0,0.9430379746835443,6270.647896807862,118.8075,0.1188075,0.11880750000000001,0.014115222056250001,1.0
LODS (eps=0.60),130,130,78065.0,0.078065,0.0,9,0,9,0,0.0,0.91625,9389.61122141805,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),130,130,153977.5,0.15397750000000002,0.0,24,0,24,0,0.0,0.96375,5007.2250815865955,153.9775,0.1539775,0.15397750000000002,0.023709070506250002,1.0
LODS (eps=0.40),130,130,78065.0,0.078065,0.0,9,0,9,0,0.0,0.90125,9235.893165951451,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),130,130,103227.5,0.1032275,0.0,14,0,14,0,0.0,0.9425,7304.255164563707,103.2275,0.1032275,0.1032275,0.01065591675625,1.0
Fixed-Robust,129,129,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9772151898734177,4142.797730047358,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.60),131,131,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9247842170160296,9607.378466662398,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),131,131,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.9260172626387176,8933.828996282527,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.25),131,131,115210.0,0.11521000000000003,0.0,16,0,16,0,0.0,0.9445129469790382,6648.728408992275,115.21,0.11521,0.11521000000000003,0.013273344100000004,1.0
LODS (eps=0.40),131,131,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9210850801479655,9568.948952795748,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,130,130,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.98,4207.193549685399,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),132,132,92845.0,0.09284500000000001,0.0,12,0,12,0,0.0,0.9269183922046285,8196.456459690882,92.845,0.092845,0.09284500000000001,0.008620194025000001,1.0
LODS (eps=0.60),132,132,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9159561510353228,9632.998142573497,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),132,132,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9135200974421437,9607.378466662398,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,131,131,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9913686806411838,4314.519915748802,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),132,132,129977.5,0.12997750000000002,0.0,19,0,19,0,0.0,0.9488428745432399,5993.3450020195805,129.9775,0.1299775,0.12997750000000002,0.016894150506250004,1.0
LODS (eps=0.25),133,133,98842.5,0.0988425,0.0,13,0,13,0,0.0,0.9399038461538461,7911.5764979639325,98.8425,0.0988425,0.0988425,0.00976983980625,1.0
LODS (eps=0.30),133,133,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.9266826923076923,9171.74721189591,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.40),133,133,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9290865384615384,9902.004739640044,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),133,133,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9302884615384616,9914.814577595595,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,132,132,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9963459196102314,4389.648371993185,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),134,134,96045.0,0.09604499999999999,0.0,12,0,12,0,0.0,0.9429928741092637,8266.958196678639,96.045,0.096045,0.09604499999999999,0.009224642025,1.0
LODS (eps=0.60),134,134,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9287410926365796,10017.293281239992,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),134,134,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9144893111638955,9863.575225773395,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),134,134,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9418052256532067,10158.201498751041,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,133,133,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9927884615384616,4432.578918418546,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),135,135,96045.0,0.09604500000000002,0.0,12,0,12,0,0.0,0.9354460093896714,8298.193555104377,96.045,0.096045,0.09604500000000002,0.009224642025000002,1.0
LODS (eps=0.30),135,135,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.9471830985915493,9600.0,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.40),135,135,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9354460093896714,10209.44085057324,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),135,135,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9565727699530516,10440.017933773139,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,134,134,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9904988123515439,4475.509464843907,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.30),136,136,84062.5,0.08406250000000001,0.0,10,0,10,0,0.0,0.9408352668213457,9647.583643122676,84.0625,0.0840625,0.08406250000000001,0.007066503906250001,1.0
LODS (eps=0.25),136,136,90047.5,0.0900475,0.0,11,0,11,0,0.0,0.9443155452436195,9039.673505649796,90.0475,0.0900475,0.0900475,0.00810855225625,1.0
LODS (eps=0.40),136,136,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9443155452436195,10427.208095817588,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),136,136,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9443155452436195,10427.208095817588,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,135,135,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9929577464788732,4539.905284481949,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.25),137,137,84050.0,0.08405000000000001,0.0,10,0,10,0,0.0,0.9426605504587156,9779.892920880427,84.05,0.08405,0.08405000000000001,0.0070644025000000015,1.0
LODS (eps=0.30),137,137,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9426605504587156,10529.686799461988,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),137,137,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9346330275229358,10440.017933773139,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,136,136,183550.0,0.18354999999999994,0.0,30,0,30,0,0.0,0.994199535962877,4669.027512939254,183.55,0.18355,0.18354999999999994,0.033690602499999986,1.0
LODS (eps=0.60),137,137,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9426605504587156,10529.686799461988,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),138,138,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9501133786848073,10734.644206750785,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),138,138,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9569160997732427,10811.503234484084,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),138,138,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9387755102040817,10606.545827195287,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),138,138,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9546485260770975,10785.883558572985,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),139,139,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9483726150392817,10824.313072439634,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,137,137,183525.0,0.18352499999999997,0.0,30,0,30,0,0.0,0.9977064220183486,4740.4985696771555,183.525,0.183525,0.18352499999999997,0.03368142562499999,1.0
LODS (eps=0.25),139,139,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9506172839506173,10849.932748350733,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),139,139,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9427609427609428,10760.263882661884,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),139,139,78065.0,0.078065,0.0,9,0,9,0,0.0,0.941638608305275,10747.454044706335,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),140,140,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9489456159822419,10952.411451995133,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),140,140,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9567147613762487,11042.080317683982,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,138,138,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9965986394557823,4716.993788486564,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
LODS (eps=0.40),140,140,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9556048834628191,11029.270479728431,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),140,140,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9445061043285239,10901.172100172933,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,139,139,183550.0,0.18354999999999994,0.0,30,0,30,0,0.0,0.9955106621773289,4832.470716426043,183.55,0.18355,0.18354999999999994,0.033690602499999986,1.0
LODS (eps=0.30),141,141,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9515951595159516,11080.509831550631,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),141,141,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9493949394939494,11054.890155639532,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),141,141,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9592959295929593,11170.17869723948,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),141,141,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9570957095709571,11144.559021328381,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),142,142,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9640522875816994,11336.706590661628,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),142,142,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9640522875816994,11336.706590661628,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),142,142,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9596949891067538,11285.46723883943,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,140,140,186347.5,0.18634749999999994,0.0,31,0,31,0,0.0,0.9977802441731409,4824.320154549967,186.3475,0.1863475,0.18634749999999994,0.03472539075624999,1.0
Fixed-Robust,141,141,180752.5,0.18075249999999993,0.0,29,0,29,0,0.0,0.9977997799779978,5017.911232209789,180.7525,0.1807525,0.18075249999999993,0.03267146625624999,1.0
LODS (eps=0.60),142,142,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9586056644880174,11272.65740088388,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),143,143,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9665226781857451,11464.804970217127,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),143,143,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9643628509719222,11439.185294306028,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),143,143,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9611231101511879,11400.755780439378,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),143,143,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9697624190064795,11503.234484083778,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),144,144,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9753747323340471,11669.762377505926,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,142,142,183550.0,0.18354999999999994,0.0,30,0,30,0,0.0,1.0,5001.362026695723,183.55,0.18355,0.18354999999999994,0.033690602499999986,1.0
LODS (eps=0.30),144,144,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9646680942184154,11541.663997950427,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),144,144,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9657387580299786,11554.473835905976,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),144,144,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9700214132762313,11605.713187728175,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,143,143,183550.0,0.18354999999999996,0.0,30,0,30,0,0.0,0.9967602591792657,5028.602560610188,183.55,0.18355,0.18354999999999996,0.03369060249999999,1.0
LODS (eps=0.25),145,145,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9692144373673036,11695.382053417025,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),145,145,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9798301486199575,11823.480432972523,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),145,145,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9713375796178344,11721.001729328125,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),145,145,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9692144373673036,11695.382053417025,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),146,146,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9747102212855637,11849.100108883624,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,144,144,183550.0,0.18354999999999994,0.0,30,0,30,0,0.0,0.9978586723768736,5077.635521656225,183.55,0.18355,0.18354999999999994,0.033690602499999986,1.0
LODS (eps=0.40),146,146,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9757639620653319,11861.909946839172,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),146,146,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9789251844046365,11900.339460705824,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),146,146,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9726027397260274,11823.480432972523,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),147,147,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9811715481171548,12015.628002305772,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),147,147,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9864016736401674,12079.677192083522,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),147,147,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9759414225941423,11951.578812528021,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),147,147,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9780334728033473,11977.198488439122,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,145,145,183550.0,0.18354999999999994,0.0,30,0,30,0,0.0,1.0,5132.116589485154,183.55,0.18355,0.18354999999999994,0.033690602499999986,1.0
LODS (eps=0.30),148,148,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9823284823284824,12105.29686799462,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),148,148,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9854469854469855,12143.72638186127,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),148,148,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9771309771309772,12041.24767821687,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),148,148,78065.0,0.078065,0.0,9,0,9,0,0.0,0.975051975051975,12015.628002305772,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,146,146,180752.5,0.18075249999999995,0.0,29,0,29,0,0.0,1.0,5250.273163580033,180.7525,0.1807525,0.18075249999999995,0.03267146625625,1.0
LODS (eps=0.25),149,149,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9824380165289256,12182.15589572792,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),149,149,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9865702479338843,12233.39524755012,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),149,149,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9896694214876033,12271.824761416769,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),149,149,78065.0,0.078065,0.0,9,0,9,0,0.0,0.987603305785124,12246.20508550567,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,147,147,180752.5,0.18075249999999995,0.0,29,0,29,0,0.0,1.0,5289.000152141741,180.7525,0.1807525,0.18075249999999995,0.03267146625625,1.0
Fixed-Robust,148,148,177955.0,0.17795499999999995,0.0,28,0,28,0,0.0,0.997920997920998,5394.622235958529,177.955,0.177955,0.17795499999999995,0.03166798202499999,1.0
LODS (eps=0.25),150,150,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9876796714579056,12323.064113238968,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),150,150,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9845995893223819,12284.634599372319,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),150,150,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9835728952772074,12271.824761416769,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),150,150,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9876796714579056,12323.064113238968,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),151,151,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9887640449438202,12399.923140972267,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),151,151,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9908069458631257,12425.542816883368,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),151,151,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9836567926455567,12335.873951194519,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,149,149,172335.0,0.17233499999999996,0.0,26,0,26,0,0.0,1.0,5616.9669538979315,172.335,0.172335,0.17233499999999996,0.029699352224999993,1.0
LODS (eps=0.40),151,151,78065.0,0.078065,0.0,9,0,9,0,0.0,0.992849846782431,12451.162492794467,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,150,150,172335.0,0.17233499999999996,0.0,26,0,26,0,0.0,1.0,5651.7828647691995,172.335,0.172335,0.17233499999999996,0.029699352224999993,1.0
LODS (eps=0.30),152,152,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9918616480162767,12489.592006661116,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),152,152,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9979654120040692,12566.451034394415,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),152,152,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9918616480162767,12489.592006661116,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),152,152,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9928789420142421,12502.401844616666,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,151,151,166765.0,0.16676499999999994,0.0,24,0,24,0,0.0,1.0,5870.536383533715,166.765,0.166765,0.16676499999999994,0.02781056522499999,1.0
LODS (eps=0.30),153,153,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9969604863221885,12604.880548261066,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),153,153,78065.0,0.078065,0.0,9,0,9,0,0.0,0.993920972644377,12566.451034394415,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),153,153,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9929078014184397,12553.641196438866,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),153,153,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9949341438703141,12579.260872349965,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,152,152,166740.0,0.16674,0.0,24,0,24,0,0.0,1.0,5895.406021350605,166.74,0.16674,0.16674,0.0278022276,1.0
LODS (eps=0.25),154,154,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9939455095862765,12617.690386216615,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),154,154,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9949545913218971,12630.500224172165,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),154,154,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9919273461150353,12592.070710305516,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,153,153,161145.0,0.16114499999999998,0.0,22,0,22,0,0.0,1.0,6124.918551615005,161.145,0.161145,0.16114499999999998,0.025967711025,1.0
LODS (eps=0.60),154,154,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9959636730575177,12643.310062127715,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),155,155,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9969818913480886,12694.549413949915,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),155,155,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9989939637826962,12720.169089861014,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),155,155,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9969818913480886,12694.549413949915,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,154,154,158372.5,0.15837249999999997,0.0,21,0,21,0,0.0,1.0,6257.399485390456,158.3725,0.1583725,0.15837249999999997,0.025081848756249997,1.0
LODS (eps=0.60),155,155,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9989939637826962,12720.169089861014,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),156,156,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9979919678714859,12732.978927816564,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),156,156,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12758.598603727663,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),156,156,78065.0,0.078065,0.0,9,0,9,0,0.0,0.998995983935743,12745.788765772113,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,155,155,155575.0,0.15557499999999996,0.0,20,0,20,0,0.0,1.0,6389.201349831272,155.575,0.155575,0.15557499999999996,0.02420358062499999,1.0
LODS (eps=0.60),156,156,78065.0,0.078065,0.0,9,0,9,0,0.0,0.998995983935743,12745.788765772113,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),157,157,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12784.218279638762,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),157,157,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12784.218279638762,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),157,157,78065.0,0.078065,0.0,9,0,9,0,0.0,0.9979959919839679,12758.598603727663,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,156,156,149955.0,0.149955,0.0,18,0,18,0,0.0,1.0,6641.992597779334,149.955,0.149955,0.149955,0.022486502025,1.0
LODS (eps=0.40),157,157,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12784.218279638762,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),158,158,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12797.028117594313,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,157,157,149955.0,0.14995499999999998,0.0,18,0,18,0,0.0,1.0,6655.329932313027,149.955,0.149955,0.14995499999999998,0.022486502024999997,1.0
LODS (eps=0.30),158,158,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12797.028117594313,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),158,158,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12797.028117594313,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),159,159,78065.0,0.078065,0.0,9,0,9,0,0.0,0.999,12797.028117594313,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),159,159,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,158,158,149955.0,0.149955,0.0,18,0,18,0,0.0,1.0,6661.998599579873,149.955,0.149955,0.149955,0.022486502025,1.0
LODS (eps=0.40),158,158,78065.0,0.078065,0.0,9,0,9,0,0.0,0.998998998998999,12784.218279638762,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),159,159,78065.0,0.078065,0.0,9,0,9,0,0.0,0.999,12797.028117594313,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),159,159,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,159,159,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.25),160,160,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),160,160,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.60),160,160,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
Fixed-Robust,160,160,144360.0,0.14436,0.0,16,0,16,0,0.0,1.0,6927.126627874758,144.36,0.14436,0.14436,0.020839809599999995,1.0
LODS (eps=0.30),161,161,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.30),160,160,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.25),161,161,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
LODS (eps=0.40),161,161,78065.0,0.078065,0.0,9,0,9,0,0.0,1.0,12809.837955549863,78.065,0.078065,0.078065,0.006094144225,1.0
